Actual_Converted,Conversion_Probability,Lead_Score,Priority_Tier
0,0.1547,15.5,Cold
1,0.155,15.5,Cold
0,0.1542,15.4,Cold
0,0.1539,15.4,Cold
0,0.1542,15.4,Cold
0,0.1542,15.4,Cold
0,0.1539,15.4,Cold
0,0.1537,15.4,Cold
0,0.1544,15.4,Cold
1,0.1537,15.4,Cold
0,0.1536,15.4,Cold
0,0.1536,15.4,Cold
0,0.1544,15.4,Cold
0,0.1536,15.4,Cold
0,0.1544,15.4,Cold
0,0.1544,15.4,Cold
0,0.1545,15.4,Cold
1,0.1544,15.4,Cold
0,0.1541,15.4,Cold
0,0.1539,15.4,Cold
0,0.1539,15.4,Cold
0,0.1535,15.3,Cold
0,0.1533,15.3,Cold
0,0.1532,15.3,Cold
0,0.1528,15.3,Cold
0,0.1527,15.3,Cold
1,0.1529,15.3,Cold
0,0.1526,15.3,Cold
0,0.1532,15.3,Cold
0,0.1534,15.3,Cold
0,0.1534,15.3,Cold
0,0.1529,15.3,Cold
0,0.152,15.2,Cold
1,0.1523,15.2,Cold
0,0.1515,15.2,Cold
0,0.1518,15.2,Cold
0,0.1522,15.2,Cold
0,0.1516,15.2,Cold
0,0.1523,15.2,Cold
0,0.1516,15.2,Cold
0,0.1516,15.2,Cold
1,0.1524,15.2,Cold
1,0.1521,15.2,Cold
0,0.1521,15.2,Cold
0,0.1518,15.2,Cold
0,0.1511,15.1,Cold
0,0.1507,15.1,Cold
0,0.1511,15.1,Cold
0,0.1512,15.1,Cold
0,0.1511,15.1,Cold
0,0.1508,15.1,Cold
1,0.1508,15.1,Cold
0,0.1509,15.1,Cold
0,0.1506,15.1,Cold
0,0.1509,15.1,Cold
0,0.1515,15.1,Cold
0,0.1496,15.0,Cold
0,0.15,15.0,Cold
0,0.1495,15.0,Cold
0,0.1502,15.0,Cold
1,0.1505,15.0,Cold
0,0.15,15.0,Cold
0,0.1497,15.0,Cold
0,0.1503,15.0,Cold
0,0.1498,15.0,Cold
0,0.1495,15.0,Cold
0,0.1501,15.0,Cold
0,0.1496,15.0,Cold
0,0.1499,15.0,Cold
0,0.1497,15.0,Cold
0,0.1495,15.0,Cold
0,0.1495,15.0,Cold
0,0.1503,15.0,Cold
0,0.15,15.0,Cold
0,0.1488,14.9,Cold
0,0.1487,14.9,Cold
0,0.1493,14.9,Cold
0,0.1488,14.9,Cold
0,0.1485,14.9,Cold
0,0.1493,14.9,Cold
0,0.149,14.9,Cold
0,0.1487,14.9,Cold
1,0.1488,14.9,Cold
0,0.1495,14.9,Cold
0,0.1493,14.9,Cold
0,0.1485,14.9,Cold
0,0.1495,14.9,Cold
0,0.1493,14.9,Cold
0,0.1485,14.9,Cold
0,0.149,14.9,Cold
0,0.1493,14.9,Cold
0,0.1494,14.9,Cold
0,0.1483,14.8,Cold
0,0.1477,14.8,Cold
0,0.1481,14.8,Cold
0,0.1477,14.8,Cold
0,0.1478,14.8,Cold
0,0.1476,14.8,Cold
0,0.1484,14.8,Cold
0,0.1478,14.8,Cold
0,0.1479,14.8,Cold
0,0.1483,14.8,Cold
0,0.1484,14.8,Cold
0,0.1465,14.7,Cold
0,0.1473,14.7,Cold
0,0.147,14.7,Cold
0,0.1467,14.7,Cold
0,0.1467,14.7,Cold
1,0.1472,14.7,Cold
1,0.1466,14.7,Cold
0,0.1472,14.7,Cold
0,0.1467,14.7,Cold
1,0.1474,14.7,Cold
0,0.1473,14.7,Cold
0,0.1457,14.6,Cold
1,0.146,14.6,Cold
0,0.1459,14.6,Cold
0,0.1457,14.6,Cold
1,0.146,14.6,Cold
1,0.146,14.6,Cold
0,0.1462,14.6,Cold
0,0.146,14.6,Cold
0,0.1465,14.6,Cold
0,0.1465,14.6,Cold
0,0.1457,14.6,Cold
1,0.1465,14.6,Cold
0,0.1456,14.6,Cold
0,0.146,14.6,Cold
0,0.1456,14.6,Cold
0,0.1464,14.6,Cold
0,0.1457,14.6,Cold
0,0.1465,14.6,Cold
0,0.1452,14.5,Cold
0,0.1452,14.5,Cold
0,0.1449,14.5,Cold
0,0.1447,14.5,Cold
0,0.1451,14.5,Cold
0,0.1453,14.5,Cold
0,0.145,14.5,Cold
0,0.1452,14.5,Cold
0,0.144,14.4,Cold
0,0.1439,14.4,Cold
0,0.1437,14.4,Cold
0,0.1441,14.4,Cold
0,0.1445,14.4,Cold
0,0.1435,14.4,Cold
0,0.1439,14.4,Cold
0,0.1437,14.4,Cold
1,0.1438,14.4,Cold
0,0.144,14.4,Cold
0,0.1442,14.4,Cold
0,0.1441,14.4,Cold
0,0.1441,14.4,Cold
1,0.1442,14.4,Cold
0,0.1437,14.4,Cold
0,0.1428,14.3,Cold
0,0.1435,14.3,Cold
0,0.1433,14.3,Cold
0,0.1427,14.3,Cold
0,0.1431,14.3,Cold
0,0.1435,14.3,Cold
0,0.1429,14.3,Cold
0,0.1429,14.3,Cold
1,0.143,14.3,Cold
0,0.1428,14.3,Cold
0,0.1431,14.3,Cold
1,0.1434,14.3,Cold
0,0.1432,14.3,Cold
0,0.143,14.3,Cold
1,0.1419,14.2,Cold
0,0.1418,14.2,Cold
0,0.1416,14.2,Cold
0,0.1419,14.2,Cold
0,0.1419,14.2,Cold
0,0.1423,14.2,Cold
0,0.1424,14.2,Cold
0,0.1416,14.2,Cold
0,0.1418,14.2,Cold
0,0.1423,14.2,Cold
0,0.1409,14.1,Cold
0,0.1408,14.1,Cold
0,0.1413,14.1,Cold
0,0.1412,14.1,Cold
0,0.1411,14.1,Cold
0,0.1411,14.1,Cold
0,0.1409,14.1,Cold
1,0.1413,14.1,Cold
0,0.1406,14.1,Cold
0,0.1411,14.1,Cold
1,0.1408,14.1,Cold
0,0.1406,14.1,Cold
0,0.141,14.1,Cold
0,0.1413,14.1,Cold
0,0.141,14.1,Cold
0,0.1406,14.1,Cold
0,0.1406,14.1,Cold
0,0.1406,14.1,Cold
0,0.1401,14.0,Cold
0,0.1404,14.0,Cold
0,0.1403,14.0,Cold
1,0.1401,14.0,Cold
0,0.1396,14.0,Cold
0,0.1398,14.0,Cold
0,0.1401,14.0,Cold
0,0.1389,13.9,Cold
0,0.139,13.9,Cold
0,0.1386,13.9,Cold
0,0.1388,13.9,Cold
1,0.1388,13.9,Cold
1,0.1391,13.9,Cold
0,0.1386,13.9,Cold
0,0.1386,13.9,Cold
0,0.1392,13.9,Cold
1,0.1389,13.9,Cold
1,0.139,13.9,Cold
0,0.1385,13.9,Cold
0,0.1393,13.9,Cold
0,0.139,13.9,Cold
0,0.139,13.9,Cold
0,0.1393,13.9,Cold
1,0.1391,13.9,Cold
0,0.1393,13.9,Cold
1,0.138,13.8,Cold
0,0.1384,13.8,Cold
0,0.1381,13.8,Cold
0,0.138,13.8,Cold
0,0.1377,13.8,Cold
0,0.138,13.8,Cold
0,0.138,13.8,Cold
0,0.138,13.8,Cold
0,0.1378,13.8,Cold
0,0.138,13.8,Cold
0,0.138,13.8,Cold
0,0.1377,13.8,Cold
1,0.1377,13.8,Cold
0,0.1377,13.8,Cold
1,0.138,13.8,Cold
0,0.1379,13.8,Cold
0,0.138,13.8,Cold
0,0.138,13.8,Cold
0,0.138,13.8,Cold
0,0.1381,13.8,Cold
0,0.138,13.8,Cold
1,0.138,13.8,Cold
1,0.138,13.8,Cold
0,0.1383,13.8,Cold
1,0.138,13.8,Cold
0,0.138,13.8,Cold
0,0.1382,13.8,Cold
0,0.1381,13.8,Cold
0,0.138,13.8,Cold
0,0.138,13.8,Cold
0,0.1378,13.8,Cold
0,0.138,13.8,Cold
0,0.1379,13.8,Cold
0,0.1377,13.8,Cold
0,0.138,13.8,Cold
0,0.138,13.8,Cold
1,0.1377,13.8,Cold
1,0.138,13.8,Cold
0,0.1384,13.8,Cold
1,0.1384,13.8,Cold
0,0.138,13.8,Cold
0,0.1366,13.7,Cold
0,0.1374,13.7,Cold
0,0.1366,13.7,Cold
0,0.1374,13.7,Cold
0,0.1371,13.7,Cold
0,0.1367,13.7,Cold
0,0.1367,13.7,Cold
0,0.1375,13.7,Cold
0,0.1365,13.7,Cold
0,0.1369,13.7,Cold
0,0.1372,13.7,Cold
0,0.1369,13.7,Cold
0,0.1371,13.7,Cold
0,0.1373,13.7,Cold
1,0.1357,13.6,Cold
0,0.136,13.6,Cold
0,0.136,13.6,Cold
0,0.1362,13.6,Cold
0,0.1365,13.6,Cold
0,0.1355,13.6,Cold
1,0.1358,13.6,Cold
0,0.1355,13.6,Cold
1,0.1365,13.6,Cold
1,0.1358,13.6,Cold
0,0.136,13.6,Cold
0,0.136,13.6,Cold
0,0.1357,13.6,Cold
0,0.136,13.6,Cold
0,0.136,13.6,Cold
0,0.136,13.6,Cold
1,0.1358,13.6,Cold
0,0.1362,13.6,Cold
0,0.1355,13.6,Cold
0,0.1365,13.6,Cold
0,0.1351,13.5,Cold
0,0.1352,13.5,Cold
0,0.1352,13.5,Cold
0,0.1349,13.5,Cold
0,0.1353,13.5,Cold
0,0.1348,13.5,Cold
0,0.1354,13.5,Cold
0,0.1346,13.5,Cold
0,0.135,13.5,Cold
0,0.1345,13.5,Cold
0,0.1351,13.5,Cold
0,0.1348,13.5,Cold
0,0.1346,13.5,Cold
0,0.135,13.5,Cold
0,0.1348,13.5,Cold
0,0.1348,13.5,Cold
0,0.1353,13.5,Cold
0,0.1337,13.4,Cold
0,0.1341,13.4,Cold
0,0.1344,13.4,Cold
0,0.1344,13.4,Cold
0,0.1338,13.4,Cold
0,0.1341,13.4,Cold
0,0.1339,13.4,Cold
0,0.1345,13.4,Cold
0,0.1335,13.3,Cold
0,0.133,13.3,Cold
0,0.133,13.3,Cold
0,0.1329,13.3,Cold
1,0.1333,13.3,Cold
0,0.1335,13.3,Cold
0,0.133,13.3,Cold
0,0.1328,13.3,Cold
1,0.1326,13.3,Cold
0,0.133,13.3,Cold
0,0.133,13.3,Cold
0,0.133,13.3,Cold
0,0.1327,13.3,Cold
0,0.1332,13.3,Cold
0,0.1331,13.3,Cold
0,0.1332,13.3,Cold
0,0.1329,13.3,Cold
0,0.133,13.3,Cold
0,0.1327,13.3,Cold
0,0.1327,13.3,Cold
0,0.1331,13.3,Cold
0,0.1323,13.2,Cold
0,0.1317,13.2,Cold
0,0.132,13.2,Cold
0,0.1316,13.2,Cold
1,0.1325,13.2,Cold
0,0.1321,13.2,Cold
0,0.1322,13.2,Cold
0,0.1318,13.2,Cold
0,0.1318,13.2,Cold
0,0.1317,13.2,Cold
0,0.1323,13.2,Cold
0,0.1323,13.2,Cold
0,0.1316,13.2,Cold
0,0.1316,13.2,Cold
1,0.1316,13.2,Cold
0,0.1322,13.2,Cold
0,0.1324,13.2,Cold
0,0.1317,13.2,Cold
0,0.131,13.1,Cold
0,0.1311,13.1,Cold
0,0.1311,13.1,Cold
0,0.1313,13.1,Cold
0,0.1311,13.1,Cold
1,0.1307,13.1,Cold
0,0.1311,13.1,Cold
0,0.1307,13.1,Cold
0,0.1306,13.1,Cold
0,0.1308,13.1,Cold
0,0.1311,13.1,Cold
0,0.1312,13.1,Cold
0,0.1312,13.1,Cold
0,0.1311,13.1,Cold
1,0.1302,13.0,Cold
1,0.1297,13.0,Cold
0,0.1297,13.0,Cold
0,0.1304,13.0,Cold
0,0.1301,13.0,Cold
0,0.1301,13.0,Cold
1,0.1303,13.0,Cold
0,0.1302,13.0,Cold
0,0.1298,13.0,Cold
0,0.13,13.0,Cold
0,0.1299,13.0,Cold
1,0.1304,13.0,Cold
1,0.1295,13.0,Cold
0,0.1299,13.0,Cold
0,0.1297,13.0,Cold
1,0.1301,13.0,Cold
0,0.1295,13.0,Cold
0,0.1305,13.0,Cold
0,0.1299,13.0,Cold
0,0.1297,13.0,Cold
0,0.1302,13.0,Cold
0,0.1287,12.9,Cold
0,0.1292,12.9,Cold
0,0.1293,12.9,Cold
0,0.1287,12.9,Cold
0,0.1291,12.9,Cold
0,0.1291,12.9,Cold
0,0.1293,12.9,Cold
0,0.1292,12.9,Cold
0,0.1277,12.8,Cold
0,0.1277,12.8,Cold
1,0.1276,12.8,Cold
0,0.1279,12.8,Cold
0,0.1278,12.8,Cold
0,0.1279,12.8,Cold
0,0.1282,12.8,Cold
0,0.1279,12.8,Cold
0,0.1284,12.8,Cold
0,0.1279,12.8,Cold
0,0.1284,12.8,Cold
0,0.1277,12.8,Cold
0,0.1282,12.8,Cold
0,0.1266,12.7,Cold
0,0.1272,12.7,Cold
0,0.1273,12.7,Cold
0,0.1274,12.7,Cold
0,0.1265,12.7,Cold
0,0.1266,12.7,Cold
0,0.1268,12.7,Cold
1,0.1265,12.7,Cold
0,0.1269,12.7,Cold
0,0.1273,12.7,Cold
0,0.1273,12.7,Cold
0,0.1266,12.7,Cold
0,0.1272,12.7,Cold
0,0.1268,12.7,Cold
0,0.1267,12.7,Cold
0,0.127,12.7,Cold
1,0.127,12.7,Cold
0,0.1269,12.7,Cold
0,0.1265,12.7,Cold
0,0.127,12.7,Cold
0,0.1275,12.7,Cold
0,0.1275,12.7,Cold
0,0.1273,12.7,Cold
0,0.127,12.7,Cold
0,0.1266,12.7,Cold
0,0.1265,12.7,Cold
0,0.1261,12.6,Cold
0,0.1262,12.6,Cold
0,0.1262,12.6,Cold
0,0.1264,12.6,Cold
0,0.1264,12.6,Cold
0,0.1264,12.6,Cold
0,0.1262,12.6,Cold
0,0.1258,12.6,Cold
0,0.1263,12.6,Cold
0,0.1264,12.6,Cold
0,0.1261,12.6,Cold
1,0.1262,12.6,Cold
1,0.1263,12.6,Cold
0,0.1254,12.5,Cold
0,0.1254,12.5,Cold
0,0.1253,12.5,Cold
0,0.1248,12.5,Cold
1,0.1254,12.5,Cold
0,0.1246,12.5,Cold
1,0.1255,12.5,Cold
0,0.1254,12.5,Cold
0,0.1254,12.5,Cold
0,0.1254,12.5,Cold
1,0.1255,12.5,Cold
1,0.125,12.5,Cold
0,0.1252,12.5,Cold
0,0.1246,12.5,Cold
0,0.1252,12.5,Cold
0,0.1249,12.5,Cold
0,0.1248,12.5,Cold
0,0.1254,12.5,Cold
0,0.1254,12.5,Cold
0,0.1242,12.4,Cold
1,0.1235,12.4,Cold
1,0.1243,12.4,Cold
0,0.1242,12.4,Cold
0,0.1241,12.4,Cold
0,0.1237,12.4,Cold
1,0.1237,12.4,Cold
0,0.1235,12.4,Cold
0,0.124,12.4,Cold
0,0.1235,12.4,Cold
0,0.1237,12.4,Cold
1,0.1242,12.4,Cold
1,0.1237,12.4,Cold
0,0.1235,12.4,Cold
0,0.1241,12.4,Cold
0,0.124,12.4,Cold
1,0.1243,12.4,Cold
0,0.124,12.4,Cold
0,0.1242,12.4,Cold
0,0.1236,12.4,Cold
0,0.1244,12.4,Cold
0,0.1244,12.4,Cold
0,0.1236,12.4,Cold
0,0.124,12.4,Cold
0,0.1241,12.4,Cold
0,0.1242,12.4,Cold
0,0.1239,12.4,Cold
0,0.1233,12.3,Cold
0,0.1231,12.3,Cold
0,0.1226,12.3,Cold
0,0.1233,12.3,Cold
0,0.1234,12.3,Cold
0,0.1229,12.3,Cold
0,0.1227,12.3,Cold
0,0.1234,12.3,Cold
0,0.1229,12.3,Cold
0,0.1234,12.3,Cold
0,0.1227,12.3,Cold
0,0.1233,12.3,Cold
0,0.1231,12.3,Cold
0,0.1235,12.3,Cold
0,0.1232,12.3,Cold
0,0.1231,12.3,Cold
0,0.1226,12.3,Cold
0,0.1233,12.3,Cold
0,0.1231,12.3,Cold
0,0.1229,12.3,Cold
1,0.1233,12.3,Cold
0,0.1232,12.3,Cold
0,0.1232,12.3,Cold
0,0.1226,12.3,Cold
0,0.1231,12.3,Cold
1,0.1231,12.3,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1219,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
1,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
1,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1219,12.2,Cold
0,0.1219,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1224,12.2,Cold
0,0.1224,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.122,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1219,12.2,Cold
0,0.1219,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1216,12.2,Cold
0,0.1218,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
1,0.1215,12.2,Cold
0,0.1215,12.2,Cold
1,0.122,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1221,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1222,12.2,Cold
0,0.1218,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
1,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
1,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
1,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1219,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1219,12.2,Cold
0,0.1219,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
1,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
1,0.1215,12.2,Cold
0,0.1215,12.2,Cold
1,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
1,0.1216,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1219,12.2,Cold
0,0.1215,12.2,Cold
0,0.1224,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1218,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1219,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1219,12.2,Cold
0,0.1219,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1219,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1215,12.2,Cold
0,0.1208,12.1,Cold
0,0.1212,12.1,Cold
0,0.1205,12.1,Cold
0,0.1207,12.1,Cold
0,0.1209,12.1,Cold
0,0.1211,12.1,Cold
0,0.1205,12.1,Cold
0,0.1205,12.1,Cold
0,0.121,12.1,Cold
0,0.1214,12.1,Cold
0,0.1211,12.1,Cold
0,0.1209,12.1,Cold
0,0.1205,12.1,Cold
0,0.1213,12.1,Cold
0,0.1209,12.1,Cold
0,0.1214,12.1,Cold
0,0.1199,12.0,Cold
0,0.1199,12.0,Cold
1,0.1201,12.0,Cold
0,0.1199,12.0,Cold
0,0.1197,12.0,Cold
0,0.1197,12.0,Cold
0,0.1197,12.0,Cold
0,0.1198,12.0,Cold
0,0.1199,12.0,Cold
0,0.1204,12.0,Cold
0,0.1193,11.9,Cold
0,0.1192,11.9,Cold
0,0.1189,11.9,Cold
0,0.1192,11.9,Cold
0,0.1192,11.9,Cold
0,0.1193,11.9,Cold
0,0.1185,11.9,Cold
0,0.1188,11.9,Cold
0,0.1188,11.9,Cold
0,0.119,11.9,Cold
0,0.1188,11.9,Cold
0,0.119,11.9,Cold
0,0.1194,11.9,Cold
0,0.1195,11.9,Cold
0,0.1188,11.9,Cold
0,0.1183,11.8,Cold
0,0.1175,11.8,Cold
0,0.118,11.8,Cold
0,0.1177,11.8,Cold
0,0.1182,11.8,Cold
0,0.1181,11.8,Cold
0,0.1184,11.8,Cold
1,0.1175,11.8,Cold
0,0.1178,11.8,Cold
0,0.1178,11.8,Cold
0,0.1178,11.8,Cold
0,0.1181,11.8,Cold
0,0.1178,11.8,Cold
0,0.1182,11.8,Cold
1,0.1178,11.8,Cold
0,0.1182,11.8,Cold
0,0.1173,11.7,Cold
0,0.1167,11.7,Cold
0,0.1172,11.7,Cold
0,0.1169,11.7,Cold
1,0.1172,11.7,Cold
0,0.1171,11.7,Cold
0,0.1171,11.7,Cold
0,0.1173,11.7,Cold
0,0.117,11.7,Cold
0,0.117,11.7,Cold
0,0.1171,11.7,Cold
0,0.116,11.6,Cold
0,0.1156,11.6,Cold
0,0.1159,11.6,Cold
0,0.1156,11.6,Cold
0,0.1157,11.6,Cold
0,0.116,11.6,Cold
0,0.116,11.6,Cold
1,0.1155,11.6,Cold
0,0.1157,11.6,Cold
0,0.1153,11.5,Cold
0,0.1147,11.5,Cold
0,0.1147,11.5,Cold
0,0.1147,11.5,Cold
0,0.1147,11.5,Cold
0,0.1147,11.5,Cold
0,0.115,11.5,Cold
0,0.1149,11.5,Cold
1,0.1143,11.4,Cold
1,0.1145,11.4,Cold
0,0.1136,11.4,Cold
0,0.1141,11.4,Cold
0,0.1138,11.4,Cold
0,0.1145,11.4,Cold
0,0.114,11.4,Cold
0,0.1141,11.4,Cold
0,0.1142,11.4,Cold
0,0.1134,11.3,Cold
0,0.1131,11.3,Cold
0,0.1131,11.3,Cold
0,0.1121,11.2,Cold
1,0.1121,11.2,Cold
0,0.1119,11.2,Cold
0,0.1119,11.2,Cold
0,0.1119,11.2,Cold
0,0.1117,11.2,Cold
0,0.1108,11.1,Cold
0,0.111,11.1,Cold
0,0.1109,11.1,Cold
0,0.1106,11.1,Cold
0,0.1113,11.1,Cold
1,0.1113,11.1,Cold
0,0.1098,11.0,Cold
0,0.1097,11.0,Cold
0,0.1098,11.0,Cold
0,0.1098,11.0,Cold
0,0.1104,11.0,Cold
0,0.1101,11.0,Cold
0,0.109,10.9,Cold
0,0.1089,10.9,Cold
0,0.1092,10.9,Cold
0,0.1085,10.9,Cold
0,0.1094,10.9,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
1,0.1077,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
1,0.1079,10.8,Cold
1,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
1,0.1083,10.8,Cold
0,0.1083,10.8,Cold
